customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6892-BOGQE,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.79227834015178,,No
1602-IJQQE,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,92.27904381922396,380.9161388698142,Yes
4628-WQCQQ,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,96.25721239649674,3135.299171126955,Yes
1746-TGTWV,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),82.43812005932855,115.7250532986561,No
5995-SNNEW,Male,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.54174069283943,2241.7824072167523,No
8050-WYBND,Female,0,No,Yes,20,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),63.5947122557134,1091.9045280133478,No
2821-WARNZ,Female,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),33.4778938663795,987.4334371171774,No
4879-GZLFH,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.02631650707647,3934.9924330556864,No
1644-IRKSF,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.75777527534339,3182.582172015599,Yes
8314-HTWVE,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.43675746651004,187.5505887258073,No
9402-ROUMJ,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.63713174008893,6765.29393032952,No
2507-QZPQS,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,114.61595443791798,1505.048975265729,No
7159-NOKYQ,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,105.83192045803449,6453.708710786809,No
5707-ZMDJP,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.67880606226248,3775.3925581050826,No
8779-YIQQA,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.731193356684294,353.92384435949265,No
7136-IHZJA,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.9022350276616,2891.8586140267444,No
8966-OIQHG,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.5977038344837,504.9417218438512,No
7074-STDCN,Male,0,No,No,38,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.33832374930095,1559.47518915083,No
3705-PSNGL,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.10626991932422,964.2324558363204,Yes
8739-QOTTN,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.777324052434246,121.96931147863069,No
1399-OUPJN,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.32383193590417,1339.5489891847153,No
0277-BKSQP,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.55880718218083,524.1991595446597,No
6502-HCJTI,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.4036883718786,722.9394624409853,Yes
2606-RMDHZ,Male,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.43995896972697,248.8138651590652,Yes
5774-XZTQC,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.76052358310516,191.62581785301523,No
2676-SSLTO,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.34608562878942,3274.553925093504,No
6266-QHOJZ,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.48738923651132,5843.185135332068,No
7269-JISCY,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.39256290940486,2481.8933378979405,No
0363-SVHYR,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.3556060696409,6297.849044630754,No
8547-NSBBO,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,107.8004608046917,3404.583105601992,No
8258-GSTJK,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.47857930240079,,Yes
6861-OKBCE,Female,0,No,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.9025092903056,245.8916115321747,Yes
9940-RHLFB,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,89.12448559509758,153.6635263870698,Yes
6591-QGOYB,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.57803028052699,1740.9523473895354,No
9070-BCKQP,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),124.45069588766944,7928.688607203798,No
6421-SZVEM,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.5358549862892,2338.6022545480046,No
1328-EUZHC,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.950765203396937,416.15928196910187,No
2995-UPRYS,Female,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),118.02667915647324,,Yes
8878-RYUKI,Female,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.37544986760967,3127.5406944354854,No
9633-DENPU,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.29230350316622,2801.6006325061444,No
7811-JIVPF,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),60.14060324615482,1132.081531390818,No
7113-HIPFI,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,84.90487211009153,4152.239044141313,No
8541-QVFKM,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.32834168993777,693.5492667144571,No
6686-YPGHK,Male,1,No,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,99.87764873368066,4104.873998686179,Yes
1383-EZRWL,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.42441906188667,167.46097204593693,Yes
9258-CNWAC,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),129.45703353790566,8239.30632096643,No
5371-VYLSX,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.56052007270641,4126.323349628346,No
6374-AFWOX,Male,0,Yes,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,81.77769388051017,3053.457690085168,No
4759-TRPLW,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,84.9806398106927,138.0146144651224,Yes
5317-FLPJF,Female,0,No,No,42,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.7161527167512,4235.003368085737,No
7621-VPNET,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),98.44902784234388,3737.5379999995616,No
6034-YMTOB,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.64705350358379,460.9566659188546,No
8563-IIOXK,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,75.29820921274977,,Yes
4903-CNOZC,Male,0,No,No,28,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),95.72582132638621,1987.9966643139971,No
4353-HYOJD,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,63.0314782920357,1358.240624314914,No
8020-BWHYL,Female,1,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.76335288855628,1197.8342926570958,Yes
7267-FRMJW,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.73958229754185,549.6138336889532,No
2982-VPSGI,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.25427429384843,1120.8021520435436,Yes
4188-FRABG,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,121.92441321630125,5960.742762124648,No
8199-ZLLSA,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),132.22675608448412,7866.296597244471,Yes
4128-ETESU,Female,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,114.80979686355195,4826.764765044127,No
0620-DLSLK,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.12053110248894,1082.177697073894,No
4625-EWPTF,Male,0,No,No,5,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.263502774492366,295.23297494812584,Yes
5980-NOPLP,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.75392656999225,4412.665061762261,Yes
3850-OKINF,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,87.28931840350465,4762.36765221128,No
6892-XPFPU,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.00175270081914,2473.8211005924354,Yes
8010-EZLOU,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,98.9500029497979,1245.628931215666,Yes
1156-ZFYDO,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.07153791117571,78.96290418420146,No
3295-YVUSR,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,87.91104192918073,225.57696899455325,No
8016-NCFVO,Male,1,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,131.1841140400981,6407.241083365865,No
4119-ZYPZY,Male,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,124.37705910943538,7711.746556805179,No
5549-ZGHFB,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.74191474695324,1319.242807895799,No
7577-SWIFR,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.21213306969732,124.05261821077762,No
0303-WMMRN,Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.372766913896456,110.48291149972437,No
6408-OTUBZ,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),116.83316391451149,6855.339638830342,No
5204-HMGYF,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.34992902903318,4387.195208968406,No
1078-TDCRN,Female,1,Yes,No,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.15384462905568,130.19211840754605,No
3727-OVPRY,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.18281618092804,1786.641773165378,No
3797-FKOGQ,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,97.85311964355346,969.8753074980425,No
7622-NXQZR,Male,0,No,No,21,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.59110161430141,,No
6196-HBOBZ,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,105.35207330107082,6423.525953935151,No
3970-XGJDU,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.11039837103257,1161.6170374213302,No
7017-VFULY,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.22000645622447,106.82016895985426,No
5562-YJQGT,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.508604345526656,88.50240494553101,No
8807-OPMBM,Female,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.678473759383742,1426.5939418392124,No
5439-WIKXB,Male,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.87809580582375,3915.9582828471976,No
9874-QLCLH,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,121.33160467250858,1825.935604581412,Yes
8294-UIMBA,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),119.9115503393496,2716.5786527239047,No
8109-YUOHE,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,75.67114069855892,1009.3838229635223,No
5840-NVDCG,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.36199697118052,1165.0272157197533,No
8092-NLTGF,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.338450551725,1832.9558532806805,No
5928-QLDHB,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.02573880404935,718.6253050440564,No
9840-EFJQB,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,102.41149351315981,124.80340789948079,No
0696-UKTOX,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,74.82471355986627,1386.947370095898,No
4801-KFYKL,Male,0,No,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.842062195146895,212.2253889036259,No
3472-OAOOR,Male,0,Yes,Yes,15,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.62950210712489,693.815297638404,No
6135-OZQVA,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.02643634386976,452.4254572755144,No
8062-YBDOE,Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.35123905010575,143.46271053086622,Yes
2252-JHJGE,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,108.96470813248939,6400.187819064283,No
4188-PCPIG,Female,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.81233359078614,4176.55305334649,No
6000-APYLU,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.59098627893346,761.1679276650341,Yes
7105-BENQF,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.52185108708579,979.4080275654951,No
7721-DVEKZ,Female,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.45517207935533,57.34504067534374,No
3566-VVORZ,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.66185686020492,582.4903689171615,No
9507-HSMMZ,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.27871575652818,1184.032019351262,No
2480-SQIOB,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.8398229447192,223.45805376858118,No
0947-IDHRQ,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.85510500141956,567.0618826185199,Yes
7813-TKCVO,Female,0,Yes,No,16,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.80896224025392,442.2470620689809,No
0128-MKWSG,Female,0,No,Yes,16,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.96510878537018,1184.5178263396997,No
3672-YITQD,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.20751532563743,3081.1032075843073,Yes
4350-ZTLPI,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),123.32922598540246,5769.316709193308,No
9048-JVYVF,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.2005841768148,234.86313422079004,Yes
0361-HJRDX,Female,0,No,No,41,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.58082523310243,4584.3929881090535,No
5727-MYATE,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.86971296439236,6448.535069718937,No
3823-KYNQY,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),42.47037024073012,308.0921585597279,No
8988-ECPJR,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.20048617056882,,Yes
7570-WELNY,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),99.27692012227784,5756.565460711756,No
3021-VLNRJ,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),84.43637106928132,3530.8295813715836,No
3776-EKTKM,Female,1,No,No,0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.677187184858305,93.45864238899742,Yes
